A1,0.2953861805038997,1.741859742460056
A2,0.3871825148438899,2.2039572399080147
A3,0.4883331163994419,2.7217194133100517
A4,0.47524135086426444,2.651618087304367
A5,0.4413111099248921,2.4840981607323
B1,0.2943449830276356,1.6323113535629752
B2,0.3821589477169849,2.126365349779921
B3,0.49997208708378804,2.773383480588699
B4,0.48369806981465213,2.6962091682848297
B5,0.4461462023834887,2.5025129617030446
C1,0.5789981518180969,3.1789679240335587
C2,0.5478972422156517,3.031281090167086
C3,0.5467569325653701,3.0236274733367
C4,0.5468905297728115,3.0243267546235137
C5,0.5236691233541523,2.8915693533046385
D1,0.6113482912957189,3.3496305013643157
D2,0.5627126265889257,3.213557692874708
D3,0.5588528593142373,3.210495248306929
D4,0.5588394329240031,3.211454704796626
D5,0.534796904050358,3.040062731739483
G1,0.6034330108501885,3.2832094966887917
G2,0.5427187637614835,2.9802041491701723
G3,0.5365471119426773,2.9514174112203704
G4,0.5161876006564394,2.8556094837734722
G5,0.4883834566603702,2.7180907708779123
F1,0.5306249999700782,2.9365458116997907
F2,0.513344369958682,2.839284569662598
F3,0.516451620143654,2.855179066248207
F4,0.5117493148421828,2.833398008326693
F5,0.40500061248127817,2.2924506610976056
